solarSystemID,solarSystemName,regionID,constellationID,security,sunTypeID
30004381,O94U-A,10000055,20000640,-0.69111,3801
30004382,XW-JHT,10000055,20000640,-0.562683,8
30004383,NEH-CS,10000055,20000640,-0.626908,3802
30004384,4DTQ-K,10000055,20000641,-0.434485,3798
30004385,J9-5MQ,10000055,20000641,-0.513395,3802
30004386,D4R-H7,10000055,20000641,-1,45035
30004387,313I-B,10000055,20000641,-0.448538,3798
30004388,EQI2-2,10000055,20000641,-0.679635,45040
30004389,Q-4DEC,10000055,20000641,-0.159358,3802
30004390,3F-JZF,10000055,20000642,-0.648757,3797
30004391,5-0WB9,10000055,20000642,-0.784509,3797
30004392,W-4FA9,10000055,20000642,-0.802965,3798
30004393,1IX-C0,10000055,20000642,-0.973001,3799
30004394,2B7A-3,10000055,20000642,-0.5439889999999999,45041
30004395,PUWL-4,10000055,20000642,-0.80904,3802
30004396,Y-1918,10000055,20000642,-1,45047
30004397,9-B1DS,10000055,20000643,-0.491978,45036
30004398,ME-4IU,10000055,20000643,-0.576321,8
30004399,BU-IU4,10000055,20000643,-0.869826,3796
30004400,I-7JR4,10000055,20000643,-0.431771,3796
30004401,CH9L-K,10000055,20000643,-0.548428,45038
30004402,QYZM-W,10000055,20000643,-1,45030
30004403,3KNA-N,10000055,20000643,-0.493307,9
30004404,UD-VZW,10000056,20000644,-0.499025,45039
30004405,3-YX2D,10000056,20000644,-0.439355,45033
30004406,V-TN6Q,10000056,20000644,-0.38649,45032
30004407,CFLF-P,10000056,20000644,-0.40614,3798
30004408,QBH5-F,10000056,20000644,-0.574176,45031
30004409,9-ZFCG,10000056,20000644,-0.31967,45041
30004410,J-TPTA,10000056,20000645,-0.418409,45033
30004411,PMV-G6,10000056,20000645,-0.472167,45036
30004412,5-IZGE,10000056,20000645,-0.468479,6
30004413,OXC-UL,10000056,20000645,-0.398228,45046
30004414,F-8Y13,10000056,20000645,-0.370944,10
30004415,4AZ-J8,10000056,20000645,-0.400259,3798
30004416,X6-J6R,10000056,20000645,-0.399438,45038
30004417,BGN1-O,10000056,20000645,-0.343011,3800
30004418,DUU1-K,10000056,20000646,-0.231393,45038
30004419,3L-Y9M,10000056,20000646,-0.170893,45039
30004420,BLC-X0,10000056,20000646,-0.160817,3800
30004421,K-X5AX,10000056,20000646,-0.134896,8
30004422,BJD4-E,10000056,20000646,-0.136639,3802
30004423,TSG-NO,10000056,20000646,-0.144085,3801
30004424,O9V-R7,10000056,20000646,-0.193685,6
30004425,Z-PNIA,10000056,20000647,-0.162351,45041
30004426,OCU4-R,10000056,20000647,-0.137682,3800
30004427,BG-W90,10000056,20000647,-0.143799,3798
30004428,Y-YGMW,10000056,20000647,-0.198254,3802
30004429,75C-WN,10000056,20000647,-0.135133,3800
30004430,I5Q2-S,10000056,20000647,-0.13239,3798
30004431,PO-3QW,10000056,20000647,-0.241332,3797
30004432,5XR-KZ,10000056,20000647,-0.273593,3802
30004433,VF-FN6,10000056,20000647,-0.226072,45039
30004434,C-0ND2,10000056,20000647,-0.310324,45039
30004435,JI-LGM,10000056,20000647,-0.232668,45039
30004436,U-BXU9,10000056,20000648,-0.136567,3797
30004437,ZXOG-O,10000056,20000648,-0.135803,45033
30004438,NW2S-A,10000056,20000648,-0.126141,3798
30004439,U-JJEW,10000056,20000648,-0.172083,45036
30004440,NX5W-U,10000056,20000648,-0.234717,45040
30004441,U1-C18,10000056,20000648,-0.297999,3802
30004442,6O-XIO,10000056,20000648,-0.293608,45035
30004443,H65-HE,10000056,20000649,-0.177032,6
30004444,BJ-ZFD,10000056,20000649,-0.178222,45033
30004445,5ELE-A,10000056,20000649,-0.12285,8
30004446,H-P4LB,10000056,20000649,-0.119259,3802
30004447,2UK4-N,10000056,20000649,-0.111597,3802
30004448,QK-CDG,10000056,20000649,-0.164175,3800
30004449,M-CMLV,10000056,20000649,-0.199961,3801
30004450,AZN-D2,10000056,20000650,-0.563142,45042
30004451,E-PR0S,10000056,20000650,-0.5541160000000001,3802
30004452,TR07-S,10000056,20000650,-0.611166,3797
30004453,VNGJ-U,10000056,20000650,-0.46657,3799
30004454,2-F3OE,10000056,20000650,-0.51608,3799
30004455,5-LCI7,10000056,20000650,-0.440076,45047
30004456,Y2-I3W,10000056,20000650,-0.383565,45033
30004457,VVO-R6,10000056,20000650,-0.335397,45033
30004458,CL-J9W,10000056,20000650,-0.37475,45031
30004459,YHP2-D,10000056,20000651,-0.295635,45040
30004460,J94-MU,10000056,20000651,-0.251166,45037
30004461,M2GJ-X,10000056,20000651,-0.203118,45041
30004462,JO-32L,10000056,20000651,-0.307017,45036
30004463,UB5Z-3,10000056,20000651,-0.345649,45033
30004464,MSKR-1,10000056,20000651,-0.395094,45032
30004465,GPUS-A,10000056,20000652,-0.387664,10
30004466,3-BADZ,10000056,20000652,-0.366474,45037
30004467,23M-PX,10000056,20000652,-0.604865,7
30004468,UTDH-N,10000056,20000652,-0.86319,45039
30004469,ZS-2LT,10000056,20000652,-0.90837,3799
30004470,DB1R-4,10000056,20000652,-0.950313,45040
30004471,P8-BKO,10000056,20000653,-0.347569,45037
30004472,RIT-A7,10000056,20000653,-0.541435,3796
30004473,R4K-8L,10000056,20000653,-0.350536,3799
30004474,GHZ-SJ,10000056,20000653,-0.722288,45033
30004475,K-J50B,10000056,20000653,-0.330091,45040
30004476,NLO-3Z,10000056,20000653,-0.817781,45039
30004477,5P-AIP,10000056,20000653,-0.743613,45041
30004478,M-PGT0,10000056,20000654,-0.484561,45041
30004479,NPD9-A,10000056,20000654,-0.500536,45037
30004480,D6SK-L,10000056,20000654,-0.530531,3801
30004481,HYPL-V,10000056,20000654,-0.574097,3797
30004482,I9-ZQZ,10000056,20000654,-0.47284,45040
30004483,0OYZ-G,10000056,20000654,-0.717087,3796
30004484,SWBV-2,10000056,20000654,-0.787951,45033
30004485,R97-CI,10000056,20000654,-0.582471,45037
30004486,6-ELQP,10000056,20000654,-0.46202,7
30004487,OBK-K8,10000056,20000655,-0.890595,45033
30004488,KJ-V0P,10000056,20000655,-0.9329809999999999,45033
30004489,ZID-LE,10000056,20000655,-0.957431,8
30004490,K-9UG4,10000056,20000655,-0.973473,45036
30004491,D4-2XN,10000056,20000655,-1,7
30004492,2-RSC7,10000056,20000655,-0.842269,45038
30004493,C0T-77,10000057,20000656,-0.012646,3798
30004494,RL-KT0,10000057,20000656,-0.007652,45040
30004495,UO9-YG,10000057,20000656,-0.006681,3797
30004496,ZQP-QV,10000057,20000656,-0.006823,3800
30004497,P-NUWP,10000057,20000656,-0.01659,45031
30004498,ZJQH-S,10000057,20000656,-0.012832,3800
30004499,E9G-MT,10000057,20000656,-0.003686,7
30004500,TQ-RR8,10000057,20000656,-0.007757,3801
30004501,1L-BHT,10000057,20000657,-0.0017,3800
30004502,D5IW-F,10000057,20000657,-0.001368,45034
30004503,F-XWIN,10000057,20000657,-0.000877,45047
30004504,4C-B7X,10000057,20000657,-0.005732,3800
30004505,LGUZ-1,10000057,20000657,-0.001395,45035
30004506,BF-SDP,10000057,20000657,-0.039866,3800
30004507,F5FO-U,10000057,20000657,-0.001523,6
30004508,5WAE-M,10000057,20000658,-0.050368,45033
30004509,0-WVQS,10000057,20000658,-0.073585,45030
30004510,0-9UHT,10000057,20000658,-0.025393,45039
30004511,M-NKZM,10000057,20000658,-0.045552,3802
30004512,H-M1BY,10000057,20000658,-0.000725,45038
30004513,J1H-R4,10000057,20000658,-0.00256,3800
30004514,J9SH-A,10000057,20000659,-0.00766,45041
30004515,JKJ-VJ,10000057,20000659,-0.157175,8
30004516,RTX0-S,10000057,20000659,-0.206499,8
30004517,33FN-P,10000057,20000659,-0.331886,45033
30004518,NM-OEA,10000057,20000659,-0.400044,3797
30004519,MT-2VJ,10000057,20000659,-0.100089,6
30004520,3HQC-6,10000057,20000660,-0.039106,3801
30004521,OX-RGN,10000057,20000660,-0.003347,3799
30004522,R-OCBA,10000057,20000660,-0.001881,3802
30004523,GA-2V7,10000057,20000660,-0.00113,45031
30004524,DB-6W4,10000057,20000660,-0.004158,3797
30004525,7-692B,10000057,20000660,-0.002985,45030
30004526,L3-XYO,10000057,20000661,-0.100252,45047
30004527,AN-G54,10000057,20000661,-0.131978,3796
30004528,ZXI-K2,10000057,20000661,-0.075837,45030
30004529,T-Z6J2,10000057,20000661,-0.148257,45030
30004530,CT7-5V,10000057,20000661,-0.419114,3801
30004531,2JJ-0E,10000057,20000661,-0.650006,3800
30004532,B0C-LD,10000057,20000662,-0.225639,45038
30004533,NP6-38,10000057,20000662,-0.17117,10
30004534,G-YT55,10000057,20000662,-0.03706,3799
30004535,IZ-AOB,10000057,20000662,-0.023952,3796
30004536,G5-EN3,10000057,20000662,-0.018588,7
30004537,W-Z3HW,10000057,20000662,-0.029953,45046
30004538,W2F-ZH,10000057,20000663,-0.01293,6
30004539,BMU-V1,10000057,20000663,-0.000519,45041
30004540,ZXC8-1,10000057,20000663,-0.000787,6
30004541,LBV-Q1,10000057,20000663,-0.003092,45046
30004542,Z-40CG,10000057,20000663,-0.008024,45038
30004543,O-RIDF,10000057,20000663,-0.062095,45038
30004544,A-5M31,10000057,20000664,-0.150002,45041
30004545,BOE7-P,10000057,20000664,-0.084744,45032
30004546,E-GCX0,10000057,20000664,-0.061706,3802
30004547,VBFC-8,10000057,20000664,-0.183635,45038
30004548,YVA-F0,10000057,20000664,-0.696105,45042
30004549,0D-CHA,10000057,20000664,-0.792269,45037
30004550,A2V6-6,10000057,20000664,-0.85,45034
30004551,VJ0-81,10000057,20000664,-0.031962,45034
30004552,XF-TQL,10000058,20000665,-0.011665,3802
30004553,4-EP12,10000058,20000665,-0.047603,8
30004554,YZS5-4,10000058,20000665,-0.015342,45039
30004555,3WE-KY,10000058,20000665,-0.107298,45047
30004556,IR-WT1,10000058,20000665,-0.100643,45039
30004557,9-VO0Q,10000058,20000665,-0.121028,45042
30004558,A8-XBW,10000058,20000665,-0.169746,45038
30004559,PNQY-Y,10000058,20000666,-0.132288,3802
30004560,RP2-OQ,10000058,20000666,-0.151054,45038
30004561,YVBE-E,10000058,20000666,-0.284407,45030
30004562,BYXF-Q,10000058,20000666,-0.241359,9
30004563,AC2E-3,10000058,20000666,-0.307185,6
30004564,C-C99Z,10000058,20000666,-0.321232,3801
30004565,CL-BWB,10000058,20000666,-0.285093,45039
30004566,R3W-XU,10000058,20000666,-0.106247,6
30004567,E-BWUU,10000058,20000667,-0.091248,45036
30004568,Y-1W01,10000058,20000667,-0.128049,6
30004569,9R4-EJ,10000058,20000667,-0.104445,45038
30004570,SPLE-Y,10000058,20000667,-0.110502,45041
30004571,Q-XEB3,10000058,20000667,-0.062366,7
30004572,K8L-X7,10000058,20000667,-0.087379,6
30004573,5-D82P,10000058,20000668,-0.092346,45032
30004574,8ESL-G,10000058,20000668,-0.027295,3797
30004575,JGOW-Y,10000058,20000668,-0.048191,45047
30004576,APM-6K,10000058,20000668,-0.058686,45042
30004577,RE-C26,10000058,20000668,-0.061857,45040
30004578,AL8-V4,10000058,20000668,-0.07165000000000001,45037
30004579,KCT-0A,10000058,20000668,-0.020646,3797
30004580,N2-OQG,10000058,20000668,-0.014212,45032
30004581,OW-TPO,10000058,20000668,-0.065747,3802
30004582,9O-ORX,10000058,20000668,-0.121253,45041
30004583,IGE-RI,10000058,20000668,-0.048554,45036
30004584,Z9PP-H,10000058,20000669,-0.028168,3796
30004585,7-8S5X,10000058,20000669,-0.029023,3798
30004586,EI-O0O,10000058,20000669,-0.027747,45041
30004587,7X-02R,10000058,20000669,-0.092519,8
30004588,D2AH-Z,10000058,20000669,-0.216137,45041
30004589,J5A-IX,10000058,20000669,-0.003571,45034
30004590,B17O-R,10000058,20000670,-0.120439,8
30004591,6F-H3W,10000058,20000670,-0.236335,8
30004592,H-NPXW,10000058,20000670,-0.390294,3798
30004593,L-1SW8,10000058,20000670,-0.472201,3801
30004594,U-SOH2,10000058,20000670,-0.687591,45047
30004595,DBRN-Z,10000058,20000670,-0.750953,45039
30004596,00GD-D,10000058,20000671,-0.204488,45033
30004597,C1XD-X,10000058,20000671,-0.452908,45031
30004598,G95F-H,10000058,20000671,-0.684677,3803
30004599,B32-14,10000058,20000671,-0.722234,45040
30004600,C-N4OD,10000058,20000671,-0.606511,45032
30004601,CHA2-Q,10000058,20000671,-0.850626,3801
30004602,UAYL-F,10000058,20000672,-0.034355,45041
30004603,ESC-RI,10000058,20000672,-0.023946,45039
30004604,671-ST,10000058,20000672,-0.015971,3797
30004605,A-HZYL,10000058,20000672,-0.124333,3802
30004606,H-S80W,10000058,20000672,-0.013566,9
30004607,Z30S-A,10000058,20000672,-0.08633399999999999,45031
30004608,6VDT-H,10000058,20000673,-0.219455,3802
30004609,NDH-NV,10000058,20000673,-0.466497,45041
30004610,QV28-G,10000058,20000673,-0.404972,3800
30004611,15U-JY,10000058,20000673,-0.153461,45037
30004612,NY6-FH,10000058,20000673,-0.443346,3800
30004613,XJP-Y7,10000058,20000673,-0.648569,3797
30004614,AV-VB6,10000058,20000673,-0.866832,45037
30004615,HMF-9D,10000058,20000673,-0.206419,7
30004616,7BX-6F,10000058,20000673,-0.762862,3797
30004617,YZ-LQL,10000058,20000674,-0.107308,45040
30004618,MN5N-X,10000058,20000674,-0.276726,45041
30004619,A-1CON,10000058,20000674,-0.084509,45033
30004620,75FA-Z,10000058,20000674,-0.07528700000000001,45039
30004621,WY-9LL,10000058,20000674,-0.154704,45039
30004622,D-Q04X,10000058,20000674,-0.460856,45038
30004623,Serpentis Prime,10000058,20000674,-0.124803,45034
30004624,P5-EFH,10000058,20000675,-0.320747,45041
30004625,L-A5XP,10000058,20000675,-0.378723,45039
30004626,D4KU-5,10000058,20000675,-0.109704,3802
30004627,YRNJ-8,10000058,20000675,-0.6107939999999999,45037
30004628,3ZTV-V,10000058,20000675,-0.280363,8
30004629,9D6O-M,10000058,20000675,-0.24312,3801
30004630,LIWW-P,10000058,20000676,-0.158183,45036
30004631,G-UTHL,10000058,20000676,-0.121486,45033
30004632,38IA-E,10000058,20000676,-0.155028,3796
30004633,M-KXEH,10000058,20000676,-0.08720600000000001,45041
30004634,TU-Y2A,10000058,20000676,-0.469001,45036
30004635,7BIX-A,10000058,20000676,-0.604128,45036
30004636,I-CUVX,10000058,20000677,-0.104973,7
30004637,J-RQMF,10000058,20000677,-0.166605,45040
30004638,TEG-SD,10000058,20000677,-0.281458,45033
30004639,14YI-D,10000058,20000677,-0.095322,3800
30004640,87XQ-0,10000058,20000677,-0.401944,3796
30004641,LJ-TZW,10000058,20000677,-0.224807,6
30004642,KVN-36,10000058,20000677,-0.421099,45041
30004643,57-KJB,10000058,20000678,-0.284537,45031
30004644,V6-NY1,10000058,20000678,-0.559553,45032
30004645,OL3-78,10000058,20000678,-0.262923,45040
30004646,9DQW-W,10000058,20000678,-0.795331,45033
30004647,PXF-RF,10000058,20000678,-1,45030
30004648,R-BGSU,10000058,20000678,-0.09789299999999999,3796
30004649,O-PNSN,10000058,20000679,-0.645289,7
30004650,1-5GBW,10000058,20000679,-0.728038,8
30004651,C-FER9,10000058,20000679,-0.564523,45032
30004652,F2-2C3,10000058,20000679,-0.55633,45037
30004653,F-88PJ,10000058,20000679,-0.900264,45038
30004654,ATQ-QS,10000058,20000679,-0.537606,3802
30004655,XUW-3X,10000058,20000680,-0.234768,8
30004656,006-L3,10000058,20000680,-0.265712,45033
30004657,PB-0C1,10000058,20000680,-0.289558,45039
30004658,ZUE-NS,10000058,20000680,-0.310356,3802
30004659,L7-APB,10000058,20000680,-0.237002,45037
30004660,ZTS-4D,10000058,20000680,-0.360813,45037
30004661,4HS-CR,10000058,20000681,-0.541978,45038
30004662,WMH-SO,10000058,20000681,-0.7106,7
30004663,LBGI-2,10000058,20000681,-0.914723,3801
30004664,G1CA-Y,10000058,20000681,-0.32958,45038
30004665,Y-2ANO,10000058,20000681,-1,45046
30004666,Z-YN5Y,10000058,20000681,-0.295551,45030
30004667,JI-K5H,10000059,20000682,-0.042593,45046
30004668,33-JRO,10000059,20000682,-0.202167,45041
30004669,ARBX-9,10000059,20000682,-0.18409,45031
30004670,5-CSE3,10000059,20000682,-0.200503,3801
30004671,O-MCZR,10000059,20000682,-0.082941,3802
30004672,9T-APQ,10000059,20000682,-0.121822,3800
30004673,4Y-OBL,10000059,20000683,-0.257724,45046
30004674,0-MX34,10000059,20000683,-0.085009,45039
30004675,5AQ-5H,10000059,20000683,-0.19434,45046
30004676,T-ZFID,10000059,20000683,-0.067797,45033
30004677,0ZN7-G,10000059,20000683,-0.047577,45036
30004678,H8-ZTO,10000059,20000683,-0.132974,45041
30004679,YV-FDG,10000059,20000684,-0.140293,45038
30004680,LUL-WX,10000059,20000684,-0.032026,6
30004681,8Q-UYU,10000059,20000684,-0.016629,3797
30004682,3PPT-9,10000059,20000684,-0.024344,3796
30004683,S-KU8B,10000059,20000684,-0.03065,45038
30004684,JK-GLL,10000059,20000684,-0.07219100000000001,3797
30004685,UAAU-C,10000059,20000684,-0.012465,45040
30004686,HHJD-5,10000059,20000685,-0.261712,45030
30004687,ZWV-GD,10000059,20000685,-0.335809,3798
30004688,1DDR-X,10000059,20000685,-0.181395,45041
30004689,LG-WA9,10000059,20000685,-0.152722,45039
30004690,AA-GWF,10000059,20000685,-0.238085,45033
30004691,O4T-Z5,10000059,20000685,-0.060432,45047
30004692,O-97ZG,10000059,20000686,-0.060439,45040
30004693,2I-520,10000059,20000686,-0.153685,45039
30004694,GQ2S-8,10000059,20000686,-0.258275,3797
30004695,0SUF-3,10000059,20000686,-0.286187,45039
30004696,G-M4GK,10000059,20000686,-1,6
30004697,G1D0-G,10000059,20000686,-0.056744,3801
30004698,KU3-BB,10000059,20000686,-0.210137,45031
30004699,O1Q-P1,10000059,20000686,-0.457072,3796
30004700,LD-2VL,10000059,20000687,-0.200935,45039
30004701,ZBY-0I,10000059,20000687,-0.439929,45038
30004702,MP5-KR,10000059,20000687,-0.604835,3800
30004703,O-N589,10000059,20000687,-0.92937,45030
30004704,ZDYA-G,10000059,20000687,-1,45036
30004705,LX5K-W,10000059,20000687,-0.66803,45036
30004706,UHKL-N,10000060,20000688,-0.005241,45047
30004707,Z3V-1W,10000060,20000688,-0.004584,45037
30004708,A-ELE2,10000060,20000688,-0.006374,45036
30004709,KFIE-Z,10000060,20000688,-0.003493,45033
30004710,1DH-SX,10000060,20000688,-0.015274,3797
30004711,PR-8CA,10000060,20000688,-0.02654,3800
30004712,NOL-M9,10000060,20000689,-0.011765,6
30004713,O-IOAI,10000060,20000689,-0.010848,45039
30004714,QX-LIJ,10000060,20000689,-0.014749,45041
30004715,HM-XR2,10000060,20000689,-0.013083,3799
30004716,4K-TRB,10000060,20000689,-0.020233,45039
30004717,AJI-MA,10000060,20000689,-0.009191,45041
30004718,FWST-8,10000060,20000690,-0.098013,45035
30004719,YZ9-F6,10000060,20000690,-0.177757,45033
30004720,0N-3RO,10000060,20000690,-0.204129,45041
30004721,G-TT5V,10000060,20000690,-0.127112,45032
30004722,319-3D,10000060,20000690,-0.324312,45047
30004723,I3Q-II,10000060,20000690,-0.249602,45041
30004724,RF-K9W,10000060,20000691,-0.02235,3800
30004725,E3OI-U,10000060,20000691,-0.045112,45046
30004726,IP6V-X,10000060,20000691,-0.034401,6
30004727,R5-MM8,10000060,20000691,-0.059551,45036
30004728,1B-VKF,10000060,20000691,-0.038732,45037
30004729,T-J6HT,10000060,20000691,-0.010383,45038
30004730,D-W7F0,10000060,20000692,-0.115217,45034
30004731,JP4-AA,10000060,20000692,-0.128282,3797
30004732,FM-JK5,10000060,20000692,-0.234871,45036
30004733,PDE-U3,10000060,20000692,-0.51,45039
30004734,23G-XC,10000060,20000692,-0.014798,3802
30004735,T5ZI-S,10000060,20000692,-0.143066,45041
30004736,4X0-8B,10000060,20000692,-0.243519,45032
30004737,Q-HESZ,10000060,20000693,-0.023132,3800
30004738,1-SMEB,10000060,20000693,-0.102643,45037
30004739,M5-CGW,10000060,20000693,-0.433655,3799
30004740,6Q-R50,10000060,20000693,-0.105882,3800
30004741,ZA9-PY,10000060,20000693,-0.80016,45039
30004742,RCI-VL,10000060,20000693,-0.68827,45040
30004743,MJXW-P,10000060,20000693,-0.9001209999999999,45037
30004744,QC-YX6,10000060,20000694,-0.025307,3798
30004745,T-M0FA,10000060,20000694,-0.133296,45039
30004746,4O-239,10000060,20000694,-0.351848,45030
30004747,LUA5-L,10000060,20000694,-0.044835,45038
30004748,T-IPZB,10000060,20000694,-0.112939,3801
30004749,Q-JQSG,10000060,20000694,-0.210774,3800
30004750,D-3GIQ,10000060,20000695,-0.394728,45041
30004751,K-6K16,10000060,20000695,-0.434643,3800
30004752,QY6-RK,10000060,20000695,-0.595702,3796
30004753,W-KQPI,10000060,20000695,-0.586411,45042
30004754,PUIG-F,10000060,20000695,-0.674369,45041
30004755,J-LPX7,10000060,20000695,-0.686431,6
30004756,0-HDC8,10000060,20000695,-0.72211,3801
30004757,F-TE1T,10000060,20000695,-0.734715,3796
30004758,SVM-3K,10000060,20000695,-0.625197,7
30004759,1DQ1-A,10000060,20000696,-0.385782,3802
30004760,8WA-Z6,10000060,20000696,-0.628642,45039
30004761,5BTK-M,10000060,20000696,-0.653506,8
30004762,N-8YET,10000060,20000696,-0.875587,3802
30004763,Y-OMTZ,10000060,20000696,-0.9304829999999999,10
30004764,3-DMQT,10000060,20000696,-1,6
30004765,MO-GZ5,10000060,20000696,-0.712718,3797
30004766,39P-1J,10000060,20000697,-0.555846,45042
30004767,HZAQ-W,10000060,20000697,-0.58201,7
30004768,7G-QIG,10000060,20000697,-0.689736,3801
30004769,NIDJ-K,10000060,20000697,-0.606859,45033
30004770,PS-94K,10000060,20000697,-0.754397,45037
30004771,8RQJ-2,10000060,20000697,-0.5981109999999999,45037
30004772,KEE-N6,10000060,20000698,-0.227968,45047
30004773,M2-XFE,10000060,20000698,-0.373276,45047
30004774,5-CQDA,10000060,20000698,-0.491403,45047
30004775,I-E3TG,10000060,20000698,-0.489287,3797
30004776,S-6HHN,10000060,20000698,-0.913289,7
30004777,ZXB-VC,10000060,20000698,-0.900055,45039
30004778,GY6A-L,10000060,20000699,-0.528848,3798
30004779,UEXO-Z,10000060,20000699,-0.826357,45047
30004780,9O-8W1,10000060,20000699,-0.77272,3802
30004781,8F-TK3,10000060,20000699,-0.6304380000000001,45036
30004782,PF-KUQ,10000060,20000699,-0.464327,45041
30004783,N8D9-Z,10000060,20000699,-0.477049,45039
30004784,F-9PXR,10000060,20000700,-0.061338,45040
30004785,Y5C-YD,10000060,20000700,-0.241906,45036
30004786,31X-RE,10000060,20000700,-0.36282,7
30004787,Q-02UL,10000060,20000700,-0.565322,3800
30004788,7UTB-F,10000060,20000700,-0.861735,45039
30004789,5-6QW7,10000060,20000700,-0.430568,9
30004790,7-K6UE,10000060,20000701,-0.846011,45037
30004791,C6Y-ZF,10000060,20000701,-0.557071,3800
30004792,6Z-CKS,10000060,20000701,-0.568951,7
30004793,G-M5L3,10000060,20000701,-0.778623,45040
30004794,KBAK-I,10000060,20000701,-0.637346,3802
30004795,M-SRKS,10000060,20000701,-0.228521,3800
30004796,9GNS-2,10000060,20000702,-0.55231,3799
30004797,YAW-7M,10000060,20000702,-0.759087,3799
30004798,C3N-3S,10000060,20000702,-0.678023,6
30004799,CX8-6K,10000060,20000702,-0.413222,45039
30004800,LWX-93,10000060,20000702,-0.896081,45033
30004801,1-2J4P,10000060,20000702,-0.408417,45041
30004802,M0O-JG,10000060,20000702,-0.059634,45037
30004803,WB-AYY,10000061,20000703,-0.054353,3799
30004804,BW-WJ2,10000061,20000703,-0.143327,45030
30004805,S4-9DN,10000061,20000703,-0.093571,45040
30004806,DT-PXH,10000061,20000703,-0.113461,45031
30004807,UALX-3,10000061,20000703,-0.186762,3800
30004808,3L3N-X,10000061,20000703,-0.1811,45039
30004809,Y-ORBJ,10000061,20000703,-0.280437,45039
30004810,6-IAFR,10000061,20000703,-0.240039,8
30004811,4-P4FE,10000061,20000704,-0.333248,45040
30004812,RH0-EG,10000061,20000704,-0.348476,3799
30004813,D-9UEV,10000061,20000704,-0.321372,45047
30004814,H-HWQR,10000061,20000704,-0.352029,3797
30004815,QRBN-M,10000061,20000704,-0.508753,45037
30004816,78R-PI,10000061,20000704,-0.431326,45039
30004817,ZD1-Z2,10000061,20000705,-0.338314,3801
30004818,C-FD0D,10000061,20000705,-0.315514,3799
30004819,S-9RCJ,10000061,20000705,-0.304478,45037
30004820,ZMV9-A,10000061,20000705,-0.227749,3797
30004821,FE-6YQ,10000061,20000705,-0.196768,45046
30004822,W-16DY,10000061,20000705,-0.288007,45032
30004823,M-4KDB,10000061,20000705,-0.252358,45034
30004824,C3-0YD,10000061,20000706,-0.555453,45031
30004825,PDF-3Z,10000061,20000706,-0.581264,7
30004826,9-MJVQ,10000061,20000706,-0.491263,3798
30004827,L2GN-K,10000061,20000706,-0.446054,45033
30004828,4-IT9G,10000061,20000706,-0.464797,45032
30004829,PEK-8Z,10000061,20000706,-0.704309,45047
30004830,2PG-KN,10000061,20000706,-0.763777,45030
30004831,ABE-M2,10000061,20000707,-0.356306,7
30004832,IL-YTR,10000061,20000707,-0.589537,3797
30004833,KW-OAM,10000061,20000707,-0.649992,45036
30004834,U2U5-A,10000061,20000707,-0.417476,45032
30004835,EQWO-Y,10000061,20000707,-0.355679,45047
30004836,JK-Q77,10000061,20000707,-0.662891,3801
30004837,QI9-42,10000061,20000707,-0.307586,6
30004838,YF-P4X,10000061,20000707,-0.237177,45037
30004839,JI1-SY,10000061,20000708,-0.220373,10
30004840,X-1QGA,10000061,20000708,-0.164975,45032
30004841,CCE-0J,10000061,20000708,-0.192628,45040
30004842,T2-V8F,10000061,20000708,-0.250457,3796
30004843,0VK-43,10000061,20000708,-0.134894,3798
30004844,TY2X-C,10000061,20000708,-0.155575,3796
30004845,Q0G-L8,10000061,20000709,-0.253307,45047
30004846,Q5KZ-W,10000061,20000709,-0.455708,45033
30004847,WE-KK2,10000061,20000709,-0.391061,45034
30004848,B8HU-Z,10000061,20000709,-0.333617,45036
30004849,16AM-3,10000061,20000709,-0.17265,45037
30004850,A-REKV,10000061,20000709,-0.29415,3799
30004851,BB-EKF,10000061,20000709,-0.167449,45047
30004852,DZ6-I5,10000061,20000710,-0.186328,3799
30004853,R-XDKM,10000061,20000710,-0.241617,45038
30004854,G1-0UI,10000061,20000710,-0.333564,45036
30004855,QCDG-H,10000061,20000710,-0.128554,45041
30004856,XUDX-A,10000061,20000710,-0.247458,7
30004857,QLU-P0,10000061,20000710,-0.267145,7
30004858,OQTY-Z,10000061,20000710,-0.372093,3800
30004859,Y-EQ0C,10000061,20000711,-0.078098,3800
30004860,7M4C-F,10000061,20000711,-0.080072,45033
30004861,MS1-KJ,10000061,20000711,-0.13407,3800
30004862,8-BEW8,10000061,20000711,-0.235946,45039
30004863,NZW-ZO,10000061,20000711,-0.346669,3797
30004864,WSK-1A,10000061,20000711,-0.45172,7
30004865,5-NZNW,10000061,20000711,-0.220235,45030
30004866,NR8S-Y,10000061,20000712,-0.157816,3802
30004867,F-ZBO0,10000061,20000712,-0.189299,3797
30004868,3Q1T-O,10000061,20000712,-0.218379,45033
30004869,8-4KME,10000061,20000712,-0.271855,45037
30004870,T6GY-Y,10000061,20000712,-0.493311,45032
30004871,R1-IMO,10000061,20000712,-0.443523,3799
30004872,7KIK-H,10000061,20000713,-0.31913,3799
30004873,B-6STA,10000061,20000713,-0.596125,45031
30004874,0P-U0Q,10000061,20000713,-0.482774,3800
30004875,XGH-SH,10000061,20000713,-0.702163,6
30004876,G-D0N3,10000061,20000713,-0.7208830000000001,3798
30004877,T-AKQZ,10000061,20000713,-0.703436,3799
30004878,46DP-O,10000061,20000714,-0.661087,45036
